recodedId,QC_RTL,TL_Quartiles,CULL_DATE,CutoffDate,Survival,Time_Months,Time_Years,Event,residRTL_plateRow,AGE_Y
4893,1.127353751,3,14/10/2013,01/01/2017,1624,53.24590164,4.449315068,1,-0.058487977,3
4893,1.127353751,3,14/10/2013,01/01/2017,1624,53.24590164,4.449315068,1,-0.058487977,4
4924,0.95326181,1,04/04/2013,01/01/2017,923,30.26229508,2.528767123,1,0.139944954,0
4924,0.901635681,1,04/04/2013,01/01/2017,923,30.26229508,2.528767123,1,-0.046375694,1
4924,0.759996377,1,04/04/2013,01/01/2017,923,30.26229508,2.528767123,1,-0.186308091,1
4924,0.812976452,1,04/04/2013,01/01/2017,923,30.26229508,2.528767123,1,-0.117611179,3
4924,0.812976452,1,04/04/2013,01/01/2017,923,30.26229508,2.528767123,1,-0.117611179,4
4925,0.929998569,1,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,0.005283412,0
4925,0.821014068,1,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,-0.185916681,1
4925,0.975191904,2,06/09/2013,01/01/2017,928,30.42622951,2.542465753,1,0.004327465,2
4957,1.022809374,2,05/02/2013,01/01/2017,1515,49.67213115,4.150684932,1,0.023785227,0
4957,1.061003759,3,05/02/2013,01/01/2017,1515,49.67213115,4.150684932,1,-0.040619742,1
4957,0.978116482,2,05/02/2013,01/01/2017,1515,49.67213115,4.150684932,1,-0.017932145,2
4957,1.039600276,3,05/02/2013,01/01/2017,1515,49.67213115,4.150684932,1,-0.007607986,3
4957,1.039600276,3,05/02/2013,01/01/2017,1515,49.67213115,4.150684932,1,-0.007607986,4
4967,1.148149658,2,NULL,01/01/2017,1653,54.19672131,4.528767123,0,-0.029074102,0
4967,1.437519567,4,NULL,01/01/2017,1653,54.19672131,4.528767123,0,0.113992757,1
4967,1.008644344,2,NULL,01/01/2017,1653,54.19672131,4.528767123,0,-0.021852574,2
4967,1.264006105,4,NULL,01/01/2017,1653,54.19672131,4.528767123,0,0.076777113,2
5003,1.313270657,4,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,0.187497798,0
5003,1.041456952,2,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.053231953,1
5003,1.175791771,4,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.003618905,4
5003,1.117358545,3,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.061502638,2
5003,1.175791771,4,29/08/2013,01/01/2017,1417,46.45901639,3.882191781,1,-0.003618905,3
5013,1.381319408,4,14/07/2014,01/01/2017,794,26.03278689,2.175342466,1,0.098031968,0
5013,1.291582984,4,14/07/2014,01/01/2017,794,26.03278689,2.175342466,1,0.124874899,2
5050,1.262667601,3,NULL,01/01/2017,2558,83.86885246,7.008219178,0,0.162250454,0
5050,1.187403994,4,NULL,01/01/2017,2558,83.86885246,7.008219178,0,-0.078743992,1
5050,1.128909395,3,NULL,01/01/2017,2558,83.86885246,7.008219178,0,-0.056233703,2
5050,1.369789916,4,NULL,01/01/2017,2558,83.86885246,7.008219178,0,0.123674544,3
5050,1.369789916,4,NULL,01/01/2017,2558,83.86885246,7.008219178,0,0.123674544,4
5054,0.990310312,1,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,-0.070409691,0
5054,1.197685695,4,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.100591351,2
5054,1.429597405,4,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.162263334,3
5054,1.429597405,4,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,0.162263334,4
5054,1.178734076,3,10/07/2014,01/01/2017,1770,58.03278689,4.849315068,1,-0.057432648,5
5105,1.433673221,4,14/04/2014,01/01/2017,30,0.983606557,0.082191781,1,0.173912797,0
5126,1.209502563,3,21/11/2013,01/01/2017,628,20.59016393,1.720547945,1,0.106468921,0
5126,1.016711116,2,21/11/2013,01/01/2017,628,20.59016393,1.720547945,1,-0.018969169,1
5199,1.198036958,3,14/08/2014,01/01/2017,836,27.40983607,2.290410959,1,0.077701882,0
5199,1.30676413,4,14/08/2014,01/01/2017,836,27.40983607,2.290410959,1,0.0748271,2
5207,1.205122601,3,06/08/2015,01/01/2017,1604,52.59016393,4.394520548,1,0.069003682,0
5207,1.180414009,4,06/08/2015,01/01/2017,1604,52.59016393,4.394520548,1,0.08683458,4
5207,1.180414009,4,06/08/2015,01/01/2017,1604,52.59016393,4.394520548,1,0.08683458,3
5207,1.004297936,2,06/08/2015,01/01/2017,1604,52.59016393,4.394520548,1,-0.030864108,1
5207,1.211626125,4,06/08/2015,01/01/2017,1604,52.59016393,4.394520548,1,-0.000310154,2
5298,1.531529306,4,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,0.210833108,0
5298,1.058586844,3,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.109835122,1
5298,1.304300883,4,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,0.031039379,2
5298,1.026630296,2,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.002596795,3
5298,1.026630296,2,06/08/2015,01/01/2017,2041,66.91803279,5.591780822,1,-0.002596795,4
5315,1.299007389,4,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,0.109399681,0
5315,1.023182132,2,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,-0.093308458,1
5315,1.227973965,4,25/03/2015,01/01/2017,2285,74.91803279,6.260273973,1,0.069992167,5
5330,0.792008333,1,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.095044293,0
5330,1.041397964,2,NULL,01/01/2017,2330,76.39344262,6.383561644,0,0.059640259,1
5330,0.785852554,1,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.113180214,3
5330,0.785852554,1,NULL,01/01/2017,2330,76.39344262,6.383561644,0,-0.113180214,4
5338,1.129410193,2,26/10/2014,01/01/2017,1776,58.2295082,4.865753425,1,0.037461471,0
5338,1.10894398,3,26/10/2014,01/01/2017,1776,58.2295082,4.865753425,1,0.070461028,1
5338,1.105301317,3,26/10/2014,01/01/2017,1776,58.2295082,4.865753425,1,-0.112233867,2
5338,1.09777926,3,26/10/2014,01/01/2017,1776,58.2295082,4.865753425,1,0.086986886,3
5338,1.09777926,3,26/10/2014,01/01/2017,1776,58.2295082,4.865753425,1,0.086986886,4
5419,1.087288455,2,NULL,01/01/2017,2802,91.86885246,7.676712329,0,0.033606586,0
5419,1.134875424,3,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.04008105,2
5419,0.93460249,2,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.191492821,3
5419,0.93460249,2,NULL,01/01/2017,2802,91.86885246,7.676712329,0,-0.191492821,4
5419,1.2394221,4,NULL,01/01/2017,2802,91.86885246,7.676712329,0,0.092458231,5
5501,1.374126714,4,25/04/2014,01/01/2017,1610,52.78688525,4.410958904,1,0.209646033,0
5501,1.169455674,4,25/04/2014,01/01/2017,1610,52.78688525,4.410958904,1,0.093953335,1
5501,0.841796319,1,25/04/2014,01/01/2017,1610,52.78688525,4.410958904,1,-0.259433444,2
5501,1.088849193,3,25/04/2014,01/01/2017,1610,52.78688525,4.410958904,1,0.010766621,3
5501,1.088849193,3,25/04/2014,01/01/2017,1610,52.78688525,4.410958904,1,0.010766621,4
5552,1.221163515,3,NULL,01/01/2017,2458,80.59016393,6.734246575,0,0.162999597,0
5552,1.16638925,3,NULL,01/01/2017,2458,80.59016393,6.734246575,0,-0.000297615,1
5552,0.871928437,1,NULL,01/01/2017,2458,80.59016393,6.734246575,0,-0.157865967,2
5552,1.251450584,4,NULL,01/01/2017,2458,80.59016393,6.734246575,0,0.078423542,3
5552,1.251450584,4,NULL,01/01/2017,2458,80.59016393,6.734246575,0,0.078423542,4
5568,1.101262076,2,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.096010751,0
5568,0.765979731,1,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,-0.234678292,1
5568,1.072387607,3,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.056881012,3
5568,1.072387607,3,25/04/2014,01/01/2017,958,31.40983607,2.624657534,1,0.056881012,4
5654,0.978758123,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,0.121567746,0
5654,0.881828083,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,0.015221396,1
5654,0.882598728,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.163309752,2
5654,0.797681748,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.175510074,3
5654,0.797681748,1,25/04/2014,01/01/2017,1532,50.2295082,4.197260274,1,-0.175510074,4
5672,1.07938761,2,15/11/2013,01/01/2017,501,16.42622951,1.37260274,1,0.077604754,0
5672,0.95835869,2,15/11/2013,01/01/2017,501,16.42622951,1.37260274,1,-0.021691123,1
5709,1.082814048,2,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.026870627,0
5709,0.91933296,1,NULL,01/01/2017,2734,89.63934426,7.490410959,0,-0.097939026,1
5709,1.013330713,2,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.010261436,2
5709,1.274616579,4,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.076360979,3
5709,1.274616579,4,NULL,01/01/2017,2734,89.63934426,7.490410959,0,0.076360979,4
5709,0.825905951,1,NULL,01/01/2017,2734,89.63934426,7.490410959,0,-0.074913973,5
5742,1.201862149,3,NULL,01/01/2017,2580,84.59016393,7.068493151,0,0.15312108,0
5742,1.199029755,4,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,0.109579929,1
5742,0.966270042,2,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.107973277,2
5742,1.102162287,3,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.008699498,3
5742,1.102162287,3,11/08/2016,01/01/2017,2437,79.90163934,6.676712329,1,-0.008699498,4
5746,1.346289962,4,NULL,01/01/2017,2109,69.14754098,5.778082192,0,0.18815347,0
5746,1.180588852,4,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.040465565,1
5746,1.112631997,3,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.0893616,4
5746,1.319378542,4,NULL,01/01/2017,2109,69.14754098,5.778082192,0,0.100922936,2
5746,1.112631997,3,NULL,01/01/2017,2109,69.14754098,5.778082192,0,-0.0893616,3
5751,1.276306651,3,NULL,01/01/2017,2274,74.55737705,6.230136986,0,0.077069081,0
5751,1.133196358,3,NULL,01/01/2017,2274,74.55737705,6.230136986,0,-0.014582001,1
5751,1.420015337,4,NULL,01/01/2017,2274,74.55737705,6.230136986,0,0.172111393,2
5756,0.953721951,1,14/06/2013,01/01/2017,1209,39.63934426,3.312328767,1,-0.061911271,0
5756,1.041621813,2,14/06/2013,01/01/2017,1209,39.63934426,3.312328767,1,-0.020390325,1
5756,1.200519933,4,14/06/2013,01/01/2017,1209,39.63934426,3.312328767,1,0.108993665,2
5756,1.041109128,3,14/06/2013,01/01/2017,1209,39.63934426,3.312328767,1,-0.017420755,3
5756,1.041109128,3,14/06/2013,01/01/2017,1209,39.63934426,3.312328767,1,-0.017420755,4
5792,1.372874785,4,01/05/2015,01/01/2017,1384,45.37704918,3.791780822,1,0.269158104,0
5792,0.95134227,2,01/05/2015,01/01/2017,1384,45.37704918,3.791780822,1,-0.055298301,4
5792,0.95134227,2,01/05/2015,01/01/2017,1384,45.37704918,3.791780822,1,-0.055298301,3
5792,1.027763788,2,01/05/2015,01/01/2017,1384,45.37704918,3.791780822,1,-0.130793148,1
5792,0.903777142,1,01/05/2015,01/01/2017,1384,45.37704918,3.791780822,1,-0.108762303,2
5795,1.358868393,4,01/05/2015,01/01/2017,961,31.50819672,2.632876712,1,0.158321714,0
5795,1.180393571,4,01/05/2015,01/01/2017,961,31.50819672,2.632876712,1,0.028594833,2
5894,1.130947635,2,05/01/2013,01/01/2017,1341,43.96721311,3.673972603,1,0.065646084,0
5894,1.041785754,2,05/01/2013,01/01/2017,1341,43.96721311,3.673972603,1,0.009766234,1
5894,0.939419061,2,05/01/2013,01/01/2017,1341,43.96721311,3.673972603,1,-0.10614573,2
5894,0.991095506,2,05/01/2013,01/01/2017,1341,43.96721311,3.673972603,1,-0.011251447,3
5894,0.991095506,2,05/01/2013,01/01/2017,1341,43.96721311,3.673972603,1,-0.011251447,4
5939,0.800210358,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.012314518,0
5939,0.951186703,2,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.095240862,1
5939,0.734854889,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.100995684,2
5939,0.851942864,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.007235806,3
5939,0.702023079,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.249798356,3
5939,0.851942864,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.007235806,4
5939,0.702023079,1,14/01/2014,01/01/2017,1263,41.40983607,3.460273973,1,-0.249798356,4
6029,1.099211604,2,NULL,01/01/2017,1996,65.44262295,5.468493151,0,0.062022048,0
6029,0.849352556,1,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.096084286,1
6029,0.809794382,1,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.147865863,2
6029,1.009262959,2,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.01195071,3
6029,1.009262959,2,NULL,01/01/2017,1996,65.44262295,5.468493151,0,-0.01195071,4
6101,1.225508123,3,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,0.072716689,0
6101,1.147804502,3,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,0.028247739,1
6101,1.107872571,3,01/05/2013,01/01/2017,909,29.80327869,2.490410959,1,-0.000122361,2
6118,1.627582903,4,NULL,01/01/2017,2606,85.44262295,7.139726027,0,0.235389577,0
6118,1.225142667,4,NULL,01/01/2017,2606,85.44262295,7.139726027,0,-0.009023553,1
6118,1.114920536,3,NULL,01/01/2017,2606,85.44262295,7.139726027,0,-0.034102822,4
6118,1.148297873,3,NULL,01/01/2017,2606,85.44262295,7.139726027,0,-0.034007156,5
6118,1.296485207,4,NULL,01/01/2017,2606,85.44262295,7.139726027,0,0.059180365,2
6118,1.114920536,3,NULL,01/01/2017,2606,85.44262295,7.139726027,0,-0.034102822,3
6123,1.141678924,2,NULL,01/01/2017,2148,70.42622951,5.884931507,0,0.167827387,0
6123,0.692614839,1,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.167800404,1
6123,0.86232701,1,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.154306637,2
6123,0.699172688,1,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.214461301,3
6123,0.699172688,1,NULL,01/01/2017,2148,70.42622951,5.884931507,0,-0.214461301,4
6128,1.438119197,4,NULL,01/01/2017,2047,67.1147541,5.608219178,0,0.184239419,0
6128,0.991487105,2,16/11/2016,01/01/2017,2001,65.60655738,5.482191781,1,-0.139417874,1
6128,1.579769039,4,16/11/2016,01/01/2017,2001,65.60655738,5.482191781,1,0.209914755,2
6128,1.192607474,4,16/11/2016,01/01/2017,2001,65.60655738,5.482191781,1,0.001091129,3
6128,1.192607474,4,16/11/2016,01/01/2017,2001,65.60655738,5.482191781,1,0.001091129,4
6131,1.255712873,3,29/08/2013,01/01/2017,1371,44.95081967,3.756164384,1,0.11180915,0
6131,0.982942745,2,29/08/2013,01/01/2017,1371,44.95081967,3.756164384,1,-0.068719061,1
6131,0.969040477,2,29/08/2013,01/01/2017,1371,44.95081967,3.756164384,1,-0.071205592,4
6131,1.096718676,3,29/08/2013,01/01/2017,1371,44.95081967,3.756164384,1,0.081845498,2
6131,0.969040477,2,29/08/2013,01/01/2017,1371,44.95081967,3.756164384,1,-0.071205592,3
6140,0.989939175,1,06/06/2013,01/01/2017,1045,34.26229508,2.863013699,1,0.000312515,0
6140,0.753579169,1,06/06/2013,01/01/2017,1045,34.26229508,2.863013699,1,-0.232286481,1
6140,1.033344497,2,06/06/2013,01/01/2017,1045,34.26229508,2.863013699,1,0.129635524,3
6140,1.033344497,2,06/06/2013,01/01/2017,1045,34.26229508,2.863013699,1,0.129635524,4
6157,1.227622339,3,15/04/2014,01/01/2017,17,0.557377049,0.046575342,1,0.029674904,0
6203,1.132660717,2,NULL,01/01/2017,2103,68.95081967,5.761643836,0,0.028473292,0
6203,1.010858743,2,11/08/2016,01/01/2017,1960,64.26229508,5.369863014,1,-0.048555158,1
6203,1.199032812,4,11/08/2016,01/01/2017,1960,64.26229508,5.369863014,1,0.045496091,2
6203,1.257772,4,11/08/2016,01/01/2017,1960,64.26229508,5.369863014,1,0.06636444,3
6203,1.257772,4,11/08/2016,01/01/2017,1960,64.26229508,5.369863014,1,0.06636444,4
6236,1.19783529,3,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,0.231435416,0
6236,1.064093344,3,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,-0.023833701,1
6236,1.096591065,3,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,0.051205768,4
6236,0.901966087,1,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,-0.114881488,4
6236,1.096591065,3,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,0.051205768,3
6236,0.901966087,1,15/10/2015,01/01/2017,2583,84.68852459,7.076712329,1,-0.114881488,3
6365,1.333481872,4,15/04/2016,01/01/2017,2623,86,7.18630137,1,0.156542074,0
6365,1.057177106,3,15/04/2016,01/01/2017,2623,86,7.18630137,1,0.117570565,1
6365,0.989470779,2,15/04/2016,01/01/2017,2623,86,7.18630137,1,-0.046985418,5
6365,0.853304409,1,15/04/2016,01/01/2017,2623,86,7.18630137,1,-0.140942079,2
6389,1.543991614,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.262162013,0
6389,1.399502709,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.028148572,1
6389,1.052893681,3,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.030090149,2
6389,1.453075423,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.110757414,3
6389,1.453075423,4,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,0.110757414,4
6389,1.010692811,2,16/05/2014,01/01/2017,1940,63.60655738,5.315068493,1,-0.161254208,5
6431,1.134757836,2,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,0.056551357,0
6431,1.174238461,4,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,0.045406245,1
6431,0.949652666,2,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,-0.109738789,2
6431,0.9928157,2,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,-0.103062733,3
6431,0.9928157,2,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,-0.103062733,4
6431,1.373285147,4,16/01/2015,01/01/2017,2060,67.54098361,5.643835616,1,0.200977145,5
6436,1.053290674,2,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,0.104346979,0
6436,0.978097252,2,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.045680164,1
6436,1.083544615,3,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,0.049794306,2
6436,0.908493243,1,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.123199987,3
6436,0.908493243,1,25/07/2013,01/01/2017,1094,35.86885246,2.997260274,1,-0.123199987,4
6447,1.265875756,3,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,0.128701579,0
6447,1.185688592,4,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,-0.017281005,1
6447,1.118126473,3,05/07/2011,01/01/2017,724,23.73770492,1.983561644,1,-0.013662335,2
6535,1.161780314,3,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,0.166622764,0
6535,0.956072634,2,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.036153958,1
6535,0.884959953,1,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.119780139,2
6535,0.986987585,2,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.074521021,3
6535,0.986987585,2,06/08/2015,01/01/2017,1567,51.37704918,4.293150685,1,-0.074521021,4
6546,1.456550231,4,19/12/2011,01/01/2017,750,24.59016393,2.054794521,1,0.188443951,0
6546,1.085730561,3,19/12/2011,01/01/2017,750,24.59016393,2.054794521,1,-0.154628669,1
6546,1.220997146,4,19/12/2011,01/01/2017,750,24.59016393,2.054794521,1,0.112090673,2
6585,0.869789269,1,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,-0.167453297,0
6585,0.915342806,1,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,-0.025565667,1
6585,1.120704932,3,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,0.089199243,3
6585,1.120704932,3,30/08/2013,01/01/2017,1701,55.7704918,4.660273973,1,0.089199243,4
6626,0.899926157,1,15/11/2013,01/01/2017,495,16.2295082,1.356164384,1,-0.065726914,0
6626,0.942731746,1,15/11/2013,01/01/2017,495,16.2295082,1.356164384,1,-0.053298554,1
6696,0.999222393,1,24/01/2013,01/01/2017,1381,45.27868852,3.783561644,1,-0.034363287,0
6696,1.0047121,2,24/01/2013,01/01/2017,1381,45.27868852,3.783561644,1,-0.046544655,1
6696,1.123428056,3,24/01/2013,01/01/2017,1381,45.27868852,3.783561644,1,0.08339636,2
6696,1.097783047,3,24/01/2013,01/01/2017,1381,45.27868852,3.783561644,1,-0.027490471,3
6696,1.097783047,3,24/01/2013,01/01/2017,1381,45.27868852,3.783561644,1,-0.027490471,4
6747,0.968843191,1,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,-0.060066251,0
6747,0.830152646,1,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,-0.113781347,1
6747,0.939768637,2,04/11/2014,01/01/2017,830,27.21311475,2.273972603,1,0.047355988,2
6776,1.023888853,2,NULL,01/01/2017,2018,66.16393443,5.528767123,0,0.107252706,0
6776,0.750147208,1,NULL,01/01/2017,2018,66.16393443,5.528767123,0,-0.221752693,1
6776,1.288828803,4,NULL,01/01/2017,2018,66.16393443,5.528767123,0,0.190239041,2
6776,0.922598984,1,NULL,01/01/2017,2018,66.16393443,5.528767123,0,-0.150151217,3
6776,0.922598984,1,NULL,01/01/2017,2018,66.16393443,5.528767123,0,-0.150151217,4
6784,1.157323489,3,NULL,01/01/2017,2140,70.16393443,5.863013699,0,0.00739644,0
6784,1.337139771,4,NULL,01/01/2017,2140,70.16393443,5.863013699,0,0.082321481,1
6784,1.088248054,3,NULL,01/01/2017,2140,70.16393443,5.863013699,0,0.012704216,2
6784,1.126342604,3,NULL,01/01/2017,2140,70.16393443,5.863013699,0,-0.0186125,3
6784,1.126342604,3,NULL,01/01/2017,2140,70.16393443,5.863013699,0,-0.0186125,4
6815,1.166507808,3,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.145535362,0
6815,1.136854087,3,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.017288524,3
6815,1.136854087,3,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.017288524,4
6815,0.921579515,1,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,-0.114595836,5
6815,1.278971308,4,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.102801409,1
6815,1.249172253,4,08/01/2015,01/01/2017,2146,70.36065574,5.879452055,1,0.005379442,2
6873,1.340004142,4,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,0.148839093,0
6873,1.176539013,4,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,0.114863281,1
6873,0.962666063,2,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,-0.110146507,2
6873,0.907837022,1,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,-0.189530274,3
6873,1.07621878,3,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,0.097073968,3
6873,0.907837022,1,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,-0.189530274,4
6873,1.07621878,3,08/12/2011,01/01/2017,1006,32.98360656,2.756164384,1,0.097073968,4
6894,1.390270832,4,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,0.121756752,0
6894,1.024503475,2,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.04254087,1
6894,1.194273362,4,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,0.099533744,2
6894,0.977025428,2,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.102137014,3
6894,0.977025428,2,01/05/2015,01/01/2017,1937,63.50819672,5.306849315,1,-0.102137014,4
6927,1.195971096,3,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.031011388,0
6927,1.382508362,4,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.074374932,1
6927,1.054759132,3,NULL,01/01/2017,2110,69.18032787,5.780821918,0,-0.082152633,2
6927,1.321936582,4,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.112250969,3
6927,1.321936582,4,NULL,01/01/2017,2110,69.18032787,5.780821918,0,0.112250969,4
6944,1.044726417,2,NULL,01/01/2017,2378,77.96721311,6.515068493,0,-0.027530401,0
6944,0.95780584,2,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,-0.156029815,1
6944,1.049884181,3,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.047596798,2
6944,1.024937139,2,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.079328248,3
6944,1.024937139,2,29/06/2016,01/01/2017,2192,71.86885246,6.005479452,1,0.079328248,4
6951,1.071915349,2,01/05/2015,01/01/2017,1855,60.81967213,5.082191781,1,0.001594285,0
6951,1.172358386,4,01/05/2015,01/01/2017,1855,60.81967213,5.082191781,1,-0.055848385,1
6951,1.350689276,4,01/05/2015,01/01/2017,1855,60.81967213,5.082191781,1,0.057184421,2
6951,1.221226684,4,01/05/2015,01/01/2017,1855,60.81967213,5.082191781,1,0.07768493,3
6951,1.221226684,4,01/05/2015,01/01/2017,1855,60.81967213,5.082191781,1,0.07768493,4
6957,1.2170333,3,NULL,01/01/2017,2418,79.27868852,6.624657534,0,0.137056611,0
6957,1.441653511,4,NULL,01/01/2017,2418,79.27868852,6.624657534,0,0.138032332,1
6957,1.072309222,3,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.043455764,2
6957,0.910832097,1,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.144031848,3
6957,0.910832097,1,NULL,01/01/2017,2418,79.27868852,6.624657534,0,-0.144031848,4
7002,1.013221,1,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,0.06373578,0
7002,0.964215555,2,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,0.062776089,1
7002,0.951853758,2,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.020318015,4
7002,0.782842596,1,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.139764311,5
7002,0.951853758,2,20/11/2015,01/01/2017,2476,81.18032787,6.783561644,1,-0.020318015,3
7027,1.009208654,1,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.043545783,0
7027,1.023313396,2,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.02671736,1
7027,1.149474778,3,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,0.132456925,5
7027,0.969933669,2,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.01853561,2
7027,1.062356639,3,04/11/2014,01/01/2017,2077,68.09836066,5.690410959,1,-0.005853391,3
